id,changed_files,additions,deletions
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,1,3,2
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,2,3,2
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,1,1,1
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,1,1,1
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,1,0,1
MDExOlB1bGxSZXF1ZXN0MzExMzg4NDc0,0,0,0
MDExOlB1bGxSZXF1ZXN0MjQ4MDg3MTk4,2,3,2
MDExOlB1bGxSZXF1ZXN0MjQ4MDg3MTk4,1,16,4
MDExOlB1bGxSZXF1ZXN0MjQ4MDg3MTk4,1,1,1
MDExOlB1bGxSZXF1ZXN0MjQ4MDg3MTk4,2,24,8
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,7,5720,1
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,6,1566,5994
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,3,9,3
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,2,11,1374
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,5,20,14
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,4,17,22
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,2,2,2
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,5,477,49
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,7,15638,121
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,5,49,999
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,7,124,14
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,4,17,8
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,4,36,16
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,3,8,14
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,3,11,5
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,3,4,10
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,45,0,0
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,40,1970,0
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,1,4,3
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,1,1,1
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,1,0,20
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,2,49,44
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,1,20,0
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,1,1,0
MDExOlB1bGxSZXF1ZXN0MjQ2MTcwMjA5,1,37,1
MDExOlB1bGxSZXF1ZXN0MjQzMjU3MjE2,1,1,1
MDExOlB1bGxSZXF1ZXN0MjQzMjU2MjYz,1,0,5
MDExOlB1bGxSZXF1ZXN0MjIyNjUzMTQ2,1,52,0
MDExOlB1bGxSZXF1ZXN0MjIyNjUzMTQ2,1,6,7
MDExOlB1bGxSZXF1ZXN0MjIyNjUzMTQ2,1,0,3
MDExOlB1bGxSZXF1ZXN0NzEzMzg1NDg=,4,79,77
MDExOlB1bGxSZXF1ZXN0Njg1MjQ3MzI=,1,16,2
MDExOlB1bGxSZXF1ZXN0NjUwNTc2Mjk=,1,3,0
MDExOlB1bGxSZXF1ZXN0NjMzMjg5MDE=,1,2,1
MDExOlB1bGxSZXF1ZXN0NjAyOTgyOTI=,1,6,9
MDExOlB1bGxSZXF1ZXN0NTM3ODc2ODM=,1,1,1
MDExOlB1bGxSZXF1ZXN0NTE5Njg5ODY=,2,10,4
MDExOlB1bGxSZXF1ZXN0NTE5Njg5ODY=,0,0,0
MDExOlB1bGxSZXF1ZXN0NDQ4OTQ5ODE=,3,66,5
MDExOlB1bGxSZXF1ZXN0NDAyMDcyMTg=,2,12,5
MDExOlB1bGxSZXF1ZXN0NDAyMDcyMTg=,2,5,12
MDExOlB1bGxSZXF1ZXN0NDAyMDcyMTg=,2,4,4
MDExOlB1bGxSZXF1ZXN0NDc5NDg3MDg5,1,3,1
MDExOlB1bGxSZXF1ZXN0NDIzMzI2MjAx,1,7,1
MDExOlB1bGxSZXF1ZXN0NDIyNDcyNTUx,1,2,7
MDExOlB1bGxSZXF1ZXN0NDIyNDUyNzcw,2,3,4
MDExOlB1bGxSZXF1ZXN0NDIyNDUyNzcw,1,1,1
MDExOlB1bGxSZXF1ZXN0NDIyNDUxNTAw,2,61,180
MDExOlB1bGxSZXF1ZXN0NDIyNDUxNTAw,2,3,4
MDExOlB1bGxSZXF1ZXN0NDIyNDUxNTAw,1,1,1
MDExOlB1bGxSZXF1ZXN0NDIyNDUxNTAw,3,4,5
MDExOlB1bGxSZXF1ZXN0NDIyNDUxNTAw,1,2,7
MDExOlB1bGxSZXF1ZXN0NDIyNDUxNTAw,1,2,7
MDExOlB1bGxSZXF1ZXN0NDIyNDUxNTAw,2,61,180
MDExOlB1bGxSZXF1ZXN0NDIyNDUxNTAw,3,139,37
MDExOlB1bGxSZXF1ZXN0NDIyMzUwOTg5,1,4,4
MDExOlB1bGxSZXF1ZXN0NDIyMzUwOTg5,1,31,19
MDExOlB1bGxSZXF1ZXN0NDIyMzUwOTg5,1,17,0
MDExOlB1bGxSZXF1ZXN0Mzk1OTM0NjM2,1,2,2
MDExOlB1bGxSZXF1ZXN0MzkwMDY2MzEx,1,2,2
MDExOlB1bGxSZXF1ZXN0MzcyNDI5NDUx,1,1,1
MDExOlB1bGxSZXF1ZXN0MzEzNzIxODk1,1,1,1
MDExOlB1bGxSZXF1ZXN0MTgyODc2ODkx,1,2,2
MDExOlB1bGxSZXF1ZXN0MTgyODcyNDQw,1,12,12
MDExOlB1bGxSZXF1ZXN0MTc4NzAyNTE0,1,64,0
MDExOlB1bGxSZXF1ZXN0MTc4NzAyNTE0,1,2,1
MDExOlB1bGxSZXF1ZXN0MTc4NDU4NTc4,1,7,7
MDExOlB1bGxSZXF1ZXN0OTY5ODU0NTU=,1,6,2
MDExOlB1bGxSZXF1ZXN0OTY1MDU3MTM=,1,1,0
MDExOlB1bGxSZXF1ZXN0OTU5MDc2NTc=,1,0,0
MDExOlB1bGxSZXF1ZXN0OTIwNzU0NzA=,1,2,2
MDExOlB1bGxSZXF1ZXN0OTIwNzAyMTA=,1,1,1
MDExOlB1bGxSZXF1ZXN0OTExNTMxNDI=,4,217,0
MDExOlB1bGxSZXF1ZXN0ODU2NDU4OTk=,3,55,2
MDExOlB1bGxSZXF1ZXN0ODQ5NTUyODc=,1,6,1
MDExOlB1bGxSZXF1ZXN0Nzk0ODc1MjA=,1,1,0
MDExOlB1bGxSZXF1ZXN0NzgwMTI4NTE=,1,1,1
MDExOlB1bGxSZXF1ZXN0NTEwMTY5NTc=,1,4,3
MDExOlB1bGxSZXF1ZXN0NDc2OTAxMjQ=,1,11,11
MDExOlB1bGxSZXF1ZXN0NDM1NTQxNjI=,1,2,2
MDExOlB1bGxSZXF1ZXN0NDM1NTQxNjI=,1,9,9
MDExOlB1bGxSZXF1ZXN0NDAzNzczMzc=,1,8,2
MDExOlB1bGxSZXF1ZXN0MzY0MDE0NTg=,1,1,1
MDExOlB1bGxSZXF1ZXN0MzI3ODI=,1,1,1
MDExOlB1bGxSZXF1ZXN0MzE5ODc=,1,1,1
MDExOlB1bGxSZXF1ZXN0MzE5ODc=,1,11,1
MDExOlB1bGxSZXF1ZXN0MzE5ODc=,1,2,2
MDExOlB1bGxSZXF1ZXN0MzE5ODc=,4,12,10
MDExOlB1bGxSZXF1ZXN0MzE5NjY=,1,1,1
MDExOlB1bGxSZXF1ZXN0MzE5NjY=,1,11,1
MDExOlB1bGxSZXF1ZXN0MzE5Mzg=,1,14,2
MDExOlB1bGxSZXF1ZXN0MzE5Mzg=,1,1,1
MDExOlB1bGxSZXF1ZXN0MzE4NjU=,1,5,0
MDExOlB1bGxSZXF1ZXN0MzE4NjU=,1,6,0
MDExOlB1bGxSZXF1ZXN0MzE4NjU=,1,1,1
MDExOlB1bGxSZXF1ZXN0NDgwNjQyOTk3,2,1,1
MDExOlB1bGxSZXF1ZXN0NDgwNjQyOTk3,1,101,50
MDExOlB1bGxSZXF1ZXN0NDgwNjQyMTUz,2,52,9
MDExOlB1bGxSZXF1ZXN0NDgwNjQxMjA5,2,25,0
MDExOlB1bGxSZXF1ZXN0NDgwNjM5Mjg4,1,14,11
MDExOlB1bGxSZXF1ZXN0NDgwNjM5Mjg4,2,137,0
MDExOlB1bGxSZXF1ZXN0NDgwNjM4NTk0,1,14,11
MDExOlB1bGxSZXF1ZXN0NDQ0MjIxMzg0,4,204,0
MDExOlB1bGxSZXF1ZXN0NDM1NDMzNTU5,1,1,0
MDExOlB1bGxSZXF1ZXN0NDE4NTA5MzIz,2,100,76
MDExOlB1bGxSZXF1ZXN0NDE4NTA5MzIz,3,107,0
MDExOlB1bGxSZXF1ZXN0NDE4MTU2NzA0,1,9,3
MDExOlB1bGxSZXF1ZXN0Mzg2MjY4NTU5,1,3,1
MDExOlB1bGxSZXF1ZXN0Mzg2MjY4NTU5,1,5,3
MDExOlB1bGxSZXF1ZXN0MzMzMDg0MjE4,2,25,0
MDExOlB1bGxSZXF1ZXN0MzMzMDg0MjE4,1,3,3
MDExOlB1bGxSZXF1ZXN0MzI1MzAzMDQ5,1,6,5
MDExOlB1bGxSZXF1ZXN0MzIxODc0ODc1,1,6,1
MDExOlB1bGxSZXF1ZXN0MzE0MTE2Njg4,2,52,1
MDExOlB1bGxSZXF1ZXN0MjkzNzA3NDMz,1,39,6
MDExOlB1bGxSZXF1ZXN0MjYzMjMwNDg4,2,87,0
MDExOlB1bGxSZXF1ZXN0MjU3NTcwODI1,1,16,16
MDExOlB1bGxSZXF1ZXN0MjU1MTQ4MzMz,3,67,0
MDExOlB1bGxSZXF1ZXN0MjU0NjU5ODUz,1,4,3
MDExOlB1bGxSZXF1ZXN0MjQzMTA2Mzcz,3,3,0
MDExOlB1bGxSZXF1ZXN0MjM4NTI1MDI5,1,11,4
MDExOlB1bGxSZXF1ZXN0MjM4NTE3NzY0,4,4,0
MDExOlB1bGxSZXF1ZXN0MjM4NTE3NzY0,8,24,0
MDExOlB1bGxSZXF1ZXN0MjM0MjY1MTgz,2,41,0
MDExOlB1bGxSZXF1ZXN0MjM0MjY1MTgz,2,33,0
MDExOlB1bGxSZXF1ZXN0MjM0MjY1MTgz,2,40,0
MDExOlB1bGxSZXF1ZXN0MjI4NzA2MTEw,2,21,0
MDExOlB1bGxSZXF1ZXN0MjI4NzA1NzUx,2,22,0
MDExOlB1bGxSZXF1ZXN0MjE2Mzg0MjA5,2,23,0
MDExOlB1bGxSZXF1ZXN0MjA5MjE0Njgy,1,4,4
MDExOlB1bGxSZXF1ZXN0MjAyNjAxNjA3,1,2,0
MDExOlB1bGxSZXF1ZXN0MTkxNzk3MzI0,1,8,7
MDExOlB1bGxSZXF1ZXN0MTg3NDYwNTQy,1,4,4
MDExOlB1bGxSZXF1ZXN0MTgzMTI5NDcz,3,53,0
MDExOlB1bGxSZXF1ZXN0MTc4MDExNzky,1,14,12
MDExOlB1bGxSZXF1ZXN0MTc4MDExNzky,2,0,24
MDExOlB1bGxSZXF1ZXN0MTc2ODU2MjE0,1,2,2
MDExOlB1bGxSZXF1ZXN0MTc2ODU2MjE0,1,11,15
MDExOlB1bGxSZXF1ZXN0MTc2ODU2MjE0,2,43,18
MDExOlB1bGxSZXF1ZXN0MTc2MjYwNjY1,2,25,0
MDExOlB1bGxSZXF1ZXN0MTc2MjUyNTAw,2,25,0
MDExOlB1bGxSZXF1ZXN0MTc2MjUyNTAw,2,23,0
MDExOlB1bGxSZXF1ZXN0MTc2MjUyNTAw,2,22,0
MDExOlB1bGxSZXF1ZXN0MTc1NzU4MTY1,1,7,7
MDExOlB1bGxSZXF1ZXN0MTc1NzU4MTY1,3,53,23
MDExOlB1bGxSZXF1ZXN0MTc1NzU4MTY1,3,32,40
MDExOlB1bGxSZXF1ZXN0MTc1NzU4MTY1,2,5,12
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,2,26,13
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,2,21,0
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,4,1
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,2,2
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,2,2
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,2,21,2
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,1,1
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,2,2
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,2,2
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,1,1
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,8,6
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,4,8
MDExOlB1bGxSZXF1ZXN0MTY5MTc3NDk1,1,2,2
MDExOlB1bGxSZXF1ZXN0MTQ3MDgzOTU0,3,78,1
MDExOlB1bGxSZXF1ZXN0MTQwMzIxNTk4,2,7,7
MDExOlB1bGxSZXF1ZXN0MTM5Mzk2MjU4,1,33,1
MDExOlB1bGxSZXF1ZXN0MTM5Mzk2MjU4,1,6,4
MDExOlB1bGxSZXF1ZXN0MTM5Mzk2MjU4,2,5,2
MDExOlB1bGxSZXF1ZXN0MTM0MjIyMTg2,2,45,1
MDExOlB1bGxSZXF1ZXN0MTM0MjIyMTg2,3,25,4
MDExOlB1bGxSZXF1ZXN0MTM0MjIyMTg2,1,10,4
MDExOlB1bGxSZXF1ZXN0MTM0MjIyMTg2,1,0,1
MDExOlB1bGxSZXF1ZXN0MTMwMTg0NDEw,1,26,2
MDExOlB1bGxSZXF1ZXN0MTE4OTg3NjA5,9,84,36
MDExOlB1bGxSZXF1ZXN0MTE2NTkzMDg2,1,5,1
MDExOlB1bGxSZXF1ZXN0MTE2Mzg0OTUz,1,9,11
MDExOlB1bGxSZXF1ZXN0MTE2Mzg0OTUz,1,6,1
MDExOlB1bGxSZXF1ZXN0MTEzMDU0OTI4,1,3,3
MDExOlB1bGxSZXF1ZXN0Njk1ODE4MzE=,1,12,12
MDExOlB1bGxSZXF1ZXN0Njk1ODE4MzE=,2,13,11
MDExOlB1bGxSZXF1ZXN0Njk1ODE4MzE=,1,2,2
MDExOlB1bGxSZXF1ZXN0Njg1OTg2MTk=,1,50,58
MDExOlB1bGxSZXF1ZXN0Njc2MTM2Mjc=,1,32,0
MDExOlB1bGxSZXF1ZXN0Njc2MTM2Mjc=,3,1366,0
MDExOlB1bGxSZXF1ZXN0NDcyMDg0ODk=,2,32,0
MDExOlB1bGxSZXF1ZXN0NDY0MTg4NDA=,1,1,1
MDExOlB1bGxSZXF1ZXN0NDI0MTM3MjY=,1,2,2
MDExOlB1bGxSZXF1ZXN0NDI0MTIzNDA=,1,19,0
MDExOlB1bGxSZXF1ZXN0MjQ0ODM2Njk=,2,33,0
MDExOlB1bGxSZXF1ZXN0MjM2MzMwODc=,2,17,0
MDExOlB1bGxSZXF1ZXN0MjM2MzMwODc=,1,1,0
MDExOlB1bGxSZXF1ZXN0MjE0ODY3ODM=,1,16,0
MDExOlB1bGxSZXF1ZXN0MjE0ODY3ODM=,1,2,0
MDExOlB1bGxSZXF1ZXN0MjAyMTg1Njg=,2,16,0
MDExOlB1bGxSZXF1ZXN0MTk0MzA0NDc=,2,17,0
MDExOlB1bGxSZXF1ZXN0MTY1Njg4NTI=,1,5,1
MDExOlB1bGxSZXF1ZXN0MTE0MjU0MDQ=,1,0,7
MDExOlB1bGxSZXF1ZXN0OTk5Mjg1Mg==,3,53,0
MDExOlB1bGxSZXF1ZXN0OTk5Mjg1Mg==,3,49,0
MDExOlB1bGxSZXF1ZXN0OTk5Mjg1Mg==,3,52,0
MDExOlB1bGxSZXF1ZXN0Mzg4NTgzMDAx,1,2,2
MDExOlB1bGxSZXF1ZXN0MjMyODI5MTgy,10,26,42
MDExOlB1bGxSZXF1ZXN0MjMyODI5MTgy,5,1057,5
MDExOlB1bGxSZXF1ZXN0MjE1NzI0MTA4,30,340,339
MDExOlB1bGxSZXF1ZXN0MjE1NDg1MTc0,3,35,4
MDExOlB1bGxSZXF1ZXN0MjE1NDg1MTc0,2,7,3
MDExOlB1bGxSZXF1ZXN0MjE1NDg1MTc0,1,1,0
MDExOlB1bGxSZXF1ZXN0MTEzODEyNjI0,1,43,0
MDExOlB1bGxSZXF1ZXN0MTEzODEyNjI0,1,1,0
MDExOlB1bGxSZXF1ZXN0MTEzODEyNjI0,1,0,21
MDExOlB1bGxSZXF1ZXN0MTEzODEyNjI0,1,42,17
MDExOlB1bGxSZXF1ZXN0MTEzODEyNjI0,1,6,6
MDExOlB1bGxSZXF1ZXN0MTEzODEyNjI0,436,9734,8515
MDExOlB1bGxSZXF1ZXN0ODAzMjM5NzY=,1,10,12
MDExOlB1bGxSZXF1ZXN0NTQ0MDA2OTU=,2,19,1
MDExOlB1bGxSZXF1ZXN0NzU5MTU4MA==,1,6,1
MDExOlB1bGxSZXF1ZXN0NDExNTgwNw==,1,2,0
MDExOlB1bGxSZXF1ZXN0MTI5MzA0Nw==,1,7,15
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,2,4,3
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,93,1184,507
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1423,10325,70732
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,18,7
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,4,0
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,1,1
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,2,12,5
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,64,0
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,1,0
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,1,1
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,2,6,0
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,6,1
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,23,7
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,39,17
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,11,0
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,9,1
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,3,1
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,4,107,130
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,18,7
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,3,21,4
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,5,0,69
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,0,2
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,5,0
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,1,3,2
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,8,5,14
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,2,4,3
MDExOlB1bGxSZXF1ZXN0MTMzMjAw,0,0,0
MDExOlB1bGxSZXF1ZXN0NDc3MzM1OTk5,2,26,0
MDExOlB1bGxSZXF1ZXN0NDYzMDY3ODgw,2,26,0
MDExOlB1bGxSZXF1ZXN0MTEwNzA2Nzc5,3,47,26
MDExOlB1bGxSZXF1ZXN0MTAwMDI5MzM3,1,4,1
MDExOlB1bGxSZXF1ZXN0OTc4NTE5NjY=,1,3,1
MDExOlB1bGxSZXF1ZXN0OTc4NTE5NjY=,2,20,13
MDExOlB1bGxSZXF1ZXN0NjQ2NzkyOTQ=,1,35,2
MDExOlB1bGxSZXF1ZXN0NTExMDg3Nzc=,1,17,0
MDExOlB1bGxSZXF1ZXN0Mzg3MTYwMjI=,74,4880,540
MDExOlB1bGxSZXF1ZXN0Mzg0MDY2NTE=,5,54,30
MDExOlB1bGxSZXF1ZXN0Mzg0MDY2NTE=,1,2,4
MDExOlB1bGxSZXF1ZXN0Mzg0MDY2NTE=,6,58,13
MDExOlB1bGxSZXF1ZXN0MzgzMDMyNTA=,4,13,10
MDExOlB1bGxSZXF1ZXN0MzgzMDMxOTA=,4,13,10
MDExOlB1bGxSZXF1ZXN0MzUzNjI1Nzg=,2,14,2
MDExOlB1bGxSZXF1ZXN0MzAwMjU1MzE=,3,8,2
MDExOlB1bGxSZXF1ZXN0MjI2NTUzNzE=,5,36,2
MDExOlB1bGxSZXF1ZXN0MTM2MTQyNDc=,1,14,0
MDExOlB1bGxSZXF1ZXN0MTMyNDQwMzA=,1,0,1
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,7,399,1
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,2,14,2
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,1,5,7
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,2,40,26
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,1,7,0
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,2,3,3
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,3,98,72
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,1,2,1
MDExOlB1bGxSZXF1ZXN0MTMxNzU1Nzk=,6,103,76
MDExOlB1bGxSZXF1ZXN0MTMwOTY0MDg=,1,11,4
MDExOlB1bGxSZXF1ZXN0MTMwOTUwMDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTMwOTQwNTI=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTMwMzYyMjk=,1,3,3
MDExOlB1bGxSZXF1ZXN0MTMwMjI1NTA=,1,4,2
MDExOlB1bGxSZXF1ZXN0MTI3NTgzNDU=,1,1,1
MDExOlB1bGxSZXF1ZXN0ODc2MTY1MA==,2,4,0
MDExOlB1bGxSZXF1ZXN0ODc2MTY0MQ==,2,2,0
MDExOlB1bGxSZXF1ZXN0ODc2MTYxMQ==,4,83,0
MDExOlB1bGxSZXF1ZXN0MjEwMjg1Nw==,4,7,0
MDExOlB1bGxSZXF1ZXN0MTY3NzY0Nw==,5,81,6
MDExOlB1bGxSZXF1ZXN0MTY1NTUwNg==,2,9,1
MDExOlB1bGxSZXF1ZXN0MTYxOTA4MQ==,1,1,0
MDExOlB1bGxSZXF1ZXN0MTYwMDQ0Mw==,1,1,0
MDExOlB1bGxSZXF1ZXN0MTU5OTE1MQ==,1,2,0
MDExOlB1bGxSZXF1ZXN0MTUxNjQxNg==,3,66,49
MDExOlB1bGxSZXF1ZXN0MTEwMDY2NA==,3,22,1
MDExOlB1bGxSZXF1ZXN0MTA4MDY0OQ==,3,10,2
MDExOlB1bGxSZXF1ZXN0MTA3Mzc5MA==,2,7,1
MDExOlB1bGxSZXF1ZXN0MTA3Mzc2MQ==,2,7,1
MDExOlB1bGxSZXF1ZXN0OTUzMDkx,1,1,1
MDExOlB1bGxSZXF1ZXN0OTMxNzky,1,2,2
MDExOlB1bGxSZXF1ZXN0ODEzNDU0,2,52,1
MDExOlB1bGxSZXF1ZXN0Njk2Njgw,6,68,23
MDExOlB1bGxSZXF1ZXN0Njk2Njgw,6,75,28
MDExOlB1bGxSZXF1ZXN0Njk2Njgw,3,5,5
MDExOlB1bGxSZXF1ZXN0NjUyNjYy,4,89,1
MDExOlB1bGxSZXF1ZXN0NjUyNjYy,2,25,18
MDExOlB1bGxSZXF1ZXN0NjUyNjYy,1,2,0
MDExOlB1bGxSZXF1ZXN0NDY0MTA0,1,5,4
MDExOlB1bGxSZXF1ZXN0NDY0MTA0,1,1,0
MDExOlB1bGxSZXF1ZXN0NDIzMjYx,8,8,0
MDExOlB1bGxSZXF1ZXN0NDIyNjIy,2,24,0
MDExOlB1bGxSZXF1ZXN0NDIyMzQ0,1,1,0
MDExOlB1bGxSZXF1ZXN0MzQ1NDU5,2,27,11
MDExOlB1bGxSZXF1ZXN0MzExNjI0,1,1,1
MDExOlB1bGxSZXF1ZXN0MzExNjI0,1,71,0
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,5,86,113
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,1,24,31
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,10,188,480
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,1,0,75
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,3,165,10
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,3,14,28
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,6,25,27
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,1,1,1
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,4,58,12
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,3,13,13
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,1,1,1
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,2,2,1
MDExOlB1bGxSZXF1ZXN0MjM0MTgw,5,21,14
MDExOlB1bGxSZXF1ZXN0MjM0MTUw,7,62,41
MDExOlB1bGxSZXF1ZXN0MjM0MTUw,1,1,1
MDExOlB1bGxSZXF1ZXN0MjMyODIw,1,2,2
MDExOlB1bGxSZXF1ZXN0MjMyMjA1,2,1,180
MDExOlB1bGxSZXF1ZXN0MjMyMTgx,2,20,7
MDExOlB1bGxSZXF1ZXN0MjMyMTY4,1,9,2
MDExOlB1bGxSZXF1ZXN0MjE4NTI0,1,1,0
MDExOlB1bGxSZXF1ZXN0MTg0MTc2,1,16,1
MDExOlB1bGxSZXF1ZXN0MTYxNDAw,14,102,268
MDExOlB1bGxSZXF1ZXN0MTQwNTc5,1,10,3
MDExOlB1bGxSZXF1ZXN0MTQwNTc5,1,1,1
MDExOlB1bGxSZXF1ZXN0MTQwNTU5,2,2,2
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,247,0,0
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,1,39,9
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,22,56,1535
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,4,394,99
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,5,254,166
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,1,80,0
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,6,213,29
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,3,52,35
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,1,22,23
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,8,0,415
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,3,8,8
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,4,86,6
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,4,1,106
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,12,0,12
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,25,123,77
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,4,107,85
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,6,0,0
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,9,222,0
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,4,5,8
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,2,0,24
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,17,32,46
MDExOlB1bGxSZXF1ZXN0MTQwNTU2,2,1,3
